PMX Bone Weight
0.6946001,16.73405,-0.0746994,0.138637,0.9845491,-0.106971,左肩,上半身2,,,0.7,0.3,0,0,False,0,0,0,0,0,0,0,0,0
0.4918003,16.77085,-0.06309891,0.4365038,0.8559026,-0.2772999,上半身2,上半身2,左肩,首,0.45,0.3,0.2,0.05,False,0,0,0,0,0,0,0,0,0
0.1499004,16.46165,-0.6595001,0.04686901,0.6887302,-0.7235012,上半身2,左肩,,,0.99,0.00999999,0,0,False,0,0,0,0,0,0,0,0,0
0.4062004,16.41755,-0.6117001,0.1598181,0.5414922,-0.8253753,上半身2,左肩,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
0.1458998,16.36955,-0.6956997,0.1106049,0.5433937,-0.8321596,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.3971004,16.51965,-0.5545998,0.106294,0.7590259,-0.6423249,上半身2,左肩,,,0.87,0.13,0,0,False,0,0,0,0,0,0,0,0,0
0.3780003,16.55425,-0.4608994,0.131443,0.8604409,-0.4923049,上半身2,上半身2,左肩,首,0.49,0.35,0.15,0.01,False,0,0,0,0,0,0,0,0,0
0.6915998,16.56915,-0.4165001,0.02475099,0.8818858,-0.4708129,左肩,上半身2,,,0.57,0.43,0,0,False,0,0,0,0,0,0,0,0,0
0.6946001,16.73405,-0.0746994,0.138637,0.9845491,-0.106971,左肩,上半身2,,,0.7,0.3,0,0,False,0,0,0,0,0,0,0,0,0
0.6943998,16.66945,-0.2026997,0.05784002,0.8501302,-0.5233861,左肩,上半身2,,,0.66,0.34,0,0,False,0,0,0,0,0,0,0,0,0
0.4906998,16.71715,-0.1959991,0.21145,0.835082,-0.507865,上半身2,上半身2,左肩,首,0.46,0.29,0.21,0.04,False,0,0,0,0,0,0,0,0,0
0.4918003,16.77085,-0.06309891,0.4365038,0.8559026,-0.2772999,上半身2,上半身2,左肩,首,0.45,0.3,0.2,0.05,False,0,0,0,0,0,0,0,0,0
0.5799999,14.00075,-1.08,0.6307353,0.02160001,-0.7756974,上半身,上半身2,下半身,センター,0.55,0.25,0.2,0,False,0,0,0,0,0,0,0,0,0
0.7522335,13.75899,-0.9524593,0.7624856,0.161462,-0.6265347,上半身,下半身,,,0.7,0.3,0,0,False,0,0,0,0,0,0,0,0,0
0.6163311,13.76449,-1.081984,0.5781933,0.02162849,-0.8156132,上半身,下半身,,,0.7,0.3,0,0,False,0,0,0,0,0,0,0,0,0
0.71,14.00075,-0.9399986,0.8498468,0.06058398,-0.5235358,上半身,上半身2,下半身,センター,0.55,0.25,0.2,0,False,0,0,0,0,0,0,0,0,0
0.5557995,13.99545,-0.003200531,0.4605318,-0.006579997,0.8876187,上半身,上半身2,下半身,センター,0.55,0.25,0.2,0,False,0,0,0,0,0,0,0,0,0
0.5774002,14.29655,0.01850128,0.4377248,-0.1755439,0.8818057,上半身,上半身2,下半身,センター,0.5052631,0.4210527,0.07368427,0,False,0,0,0,0,0,0,0,0,0
0.4236002,14.31525,0.06040001,0.1530261,-0.1519431,0.9764714,上半身,上半身2,下半身,センター,0.5052631,0.4210527,0.07368427,0,False,0,0,0,0,0,0,0,0,0
0.4132996,13.99195,0.03649902,0.132774,-0.008447002,0.9911103,上半身,上半身2,下半身,センター,0.55,0.25,0.2,0,False,0,0,0,0,0,0,0,0,0
0.4170284,13.73616,0.07951736,0.1279483,0.2038174,0.970612,上半身,下半身,,,0.7,0.3,0,0,False,0,0,0,0,0,0,0,0,0
0.5801697,13.7423,0.03498459,0.4781988,0.2120136,0.852277,上半身,下半身,,,0.7,0.3,0,0,False,0,0,0,0,0,0,0,0,0
0.2705002,14.32605,0.06819916,-0.100902,-0.1561031,0.9825734,上半身,上半身2,下半身,センター,0.5052631,0.4210527,0.07368427,0,False,0,0,0,0,0,0,0,0,0
0.2702999,13.98815,0.042099,-0.1308291,0.003860001,0.9913974,上半身,上半身2,下半身,センター,0.55,0.25,0.2,0,False,0,0,0,0,0,0,0,0,0
0.1213999,13.98185,-0.006099701,-0.3828899,-0.002029999,0.9237917,上半身,上半身2,下半身,センター,0.55,0.25,0.2,0,False,0,0,0,0,0,0,0,0,0
0.2254,16.96885,0.1534004,0.5428339,0.3020229,0.7836539,首,上半身2,,,0.55,0.45,0,0,False,0,0,0,0,0,0,0,0,0
0.09379959,16.96435,0.213501,0.2704589,0.2795179,0.9212608,首,上半身2,,,0.55,0.45,0,0,False,0,0,0,0,0,0,0,0,0
0.09150028,16.84145,0.2628002,0.170947,0.465225,0.868529,上半身2,上半身2,首,左肩,0.49,0.29,0.21,0.01,False,0,0,0,0,0,0,0,0,0
0.2446995,16.85155,0.2110996,0.4479951,0.5912551,0.6706101,上半身2,上半身2,首,左肩,0.47,0.26,0.24,0.03,False,0,0,0,0,0,0,0,0,0
0.3204002,16.97515,0.04290009,0.8091044,0.2935428,0.5090997,首,上半身2,,,0.55,0.45,0,0,False,0,0,0,0,0,0,0,0,0
0.3752003,16.96515,-0.06599998,0.9810905,0.1935161,-0.003604002,首,上半身2,,,0.55,0.45,0,0,False,0,0,0,0,0,0,0,0,0
0.1434994,16.58425,-0.5238991,0.172252,0.6316828,-0.7558478,上半身2,左肩,,,0.98,0.01999998,0,0,False,0,0,0,0,0,0,0,0,0
0,16.56945,-0.5373993,0,0.6210589,-0.7837639,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.1287994,16.69145,-0.4783001,0.277408,0.346668,-0.8960279,上半身2,首,,,0.8579854,0.1420146,0,0,False,0,0,0,0,0,0,0,0,0
0.2047997,16.71485,-0.4274998,0.5467017,0.3212169,-0.7732636,上半身2,上半身2,首,左肩,0.49,0.29,0.21,0.01,False,0,0,0,0,0,0,0,0,0
0.2812996,16.79675,-0.3157997,0.7355952,0.2631991,-0.6242002,上半身2,上半身2,首,左肩,0.47,0.26,0.24,0.03,False,0,0,0,0,0,0,0,0,0
0.2897997,16.68465,-0.364399,0.5985712,0.4771362,-0.6434703,上半身2,上半身2,首,左肩,0.4100001,0.3800001,0.12,0.09,False,0,0,0,0,0,0,0,0,0
0.2367001,16.61975,-0.4542999,0.443469,0.547662,-0.709508,上半身2,上半身2,首,左肩,0.4700001,0.45,0.05,0.03,False,0,0,0,0,0,0,0,0,0
0.2073994,17.10885,0.1296005,0.5505194,0.1276231,0.8250096,首,上半身2,首,頭,0.48,0.25,0.25,0.02,False,0,0,0,0,0,0,0,0,0
0.09539986,17.10345,0.1795998,0.3283328,0.1255669,0.9361786,首,上半身2,首,頭,0.48,0.25,0.25,0.02,False,0,0,0,0,0,0,0,0,0
0.3024006,17.10505,0.03630066,0.8264447,0.09315397,0.5552578,首,上半身2,首,頭,0.48,0.25,0.25,0.02,False,0,0,0,0,0,0,0,0,0
0.3558998,17.09345,-0.07379913,0.9978884,0.05573502,0.03335201,首,上半身2,首,頭,0.48,0.25,0.25,0.02,False,0,0,0,0,0,0,0,0,0
0.4076996,16.87015,-0.06800079,0.8527287,0.5148827,-0.08802997,上半身2,首,上半身2,左肩,0.45,0.3,0.2,0.05,False,0,0,0,0,0,0,0,0,0
0.3794003,16.74725,-0.2094994,0.608183,0.560493,-0.562104,上半身2,上半身2,首,左肩,0.39,0.34,0.16,0.11,False,0,0,0,0,0,0,0,0,0
0.3586998,16.83555,-0.1809006,0.8524668,0.239225,-0.4648349,上半身2,首,上半身2,左肩,0.46,0.27,0.23,0.04,False,0,0,0,0,0,0,0,0,0
0.3752003,16.96515,-0.06599998,0.9810905,0.1935161,-0.003604002,首,上半身2,,,0.55,0.45,0,0,False,0,0,0,0,0,0,0,0,0
0.3332996,17.07715,-0.1688004,0.9388305,0.05094903,-0.3405901,首,上半身2,首,頭,0.48,0.25,0.25,0.02,False,0,0,0,0,0,0,0,0,0
0.3558998,17.09345,-0.07379913,0.9978884,0.05573502,0.03335201,首,上半身2,首,頭,0.48,0.25,0.25,0.02,False,0,0,0,0,0,0,0,0,0
0,16.68195,-0.4976997,0,0.2540739,-0.9671847,上半身2,首,,,0.8742531,0.1257469,0,0,False,0,0,0,0,0,0,0,0,0
0.09109974,16.83165,-0.4490013,0.3395669,0.155858,-0.9275788,首,上半身2,,,0.55,0.45,0,0,False,0,0,0,0,0,0,0,0,0
0,16.82715,-0.4696999,0,0.080011,-0.9967939,首,上半身2,,,0.55,0.45,0,0,False,0,0,0,0,0,0,0,0,0
0.3486996,16.94625,-0.1605988,0.9076391,0.106777,-0.4059431,首,上半身2,,,0.55,0.45,0,0,False,0,0,0,0,0,0,0,0,0
0,16.53845,-0.5970993,0,0.6458951,-0.7634261,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.1451998,16.49715,-0.5936012,0.1792979,0.6426907,-0.7448496,上半身2,左肩,,,0.99,0.00999999,0,0,False,0,0,0,0,0,0,0,0,0
0,16.47355,-0.6302986,0,0.6772379,-0.735764,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.1472998,16.55245,-0.5597,0.146488,0.694626,-0.7042981,上半身2,左肩,,,0.99,0.00999999,0,0,False,0,0,0,0,0,0,0,0,0
0.2697001,16.67455,0.3430996,0.171801,0.4967231,0.8507352,上半身2,上半身2,左肩,首,0.45,0.45,0.05,0.05,False,0,0,0,0,0,0,0,0,0
0.1084995,16.66705,0.3605003,-0.003354,0.37657,0.9263821,上半身2,上半身2,左肩,首,0.48,0.48,0.02,0.02,False,0,0,0,0,0,0,0,0,0
0,16.81555,0.2794991,0,0.4021228,0.9155856,上半身2,首,,,0.8,0.2,0,0,False,0,0,0,0,0,0,0,0,0
0,16.66115,0.3537998,0,0.2707399,0.9626524,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.3038006,16.60125,-0.4242001,0.3818517,0.7236324,-0.5749305,上半身2,上半身2,左肩,首,0.49,0.4,0.09999999,0.01,False,0,0,0,0,0,0,0,0,0
0.2392006,16.57745,-0.5051003,0.3023329,0.6818829,-0.6660559,上半身2,上半身2,左肩,首,0.49,0.45,0.05,0.01,False,0,0,0,0,0,0,0,0,0
0.6950998,16.46695,-0.5333996,0.08372803,0.6575292,-0.7487622,上半身2,左肩,,,0.5,0.5,0,0,False,0,0,0,0,0,0,0,0,0
0.1626997,16.85655,-0.412899,0.6056477,0.1501639,-0.7814356,首,上半身2,,,0.55,0.45,0,0,False,0,0,0,0,0,0,0,0,0
0.2793999,16.91415,-0.2910995,0.7977061,0.119513,-0.5910851,首,上半身2,,,0.55,0.45,0,0,False,0,0,0,0,0,0,0,0,0
0.2797003,17.04355,-0.2756996,0.7987011,0.05243501,-0.5994391,首,上半身2,首,頭,0.48,0.25,0.25,0.02,False,0,0,0,0,0,0,0,0,0
0.4117002,16.64945,-0.2942009,0.283837,0.7447981,-0.6039141,上半身2,上半身2,左肩,首,0.48,0.34,0.16,0.02,False,0,0,0,0,0,0,0,0,0
0.4330006,16.58225,-0.3880005,0.133065,0.8770508,-0.4616009,上半身2,上半身2,左肩,首,0.49,0.26,0.24,0.01,False,0,0,0,0,0,0,0,0,0
0.4657993,16.68585,0.2622986,0.326309,0.6644011,0.6723791,上半身2,上半身2,左肩,首,0.48,0.34,0.16,0.02,False,0,0,0,0,0,0,0,0,0
0.4629002,16.51505,0.385601,0.2035569,0.3590708,0.9108416,上半身2,上半身2,左肩,首,0.49,0.36,0.14,0.01,False,0,0,0,0,0,0,0,0,0
0.6788998,16.53685,0.3083,0.231273,0.5030759,0.8327229,左肩,上半身2,,,0.5,0.5,0,0,False,0,0,0,0,0,0,0,0,0
0.2614994,16.49125,0.4111996,0.03882702,0.2277271,0.9729506,上半身2,上半身2,左肩,首,0.48,0.46,0.04,0.02,False,0,0,0,0,0,0,0,0,0
0.1163998,16.47315,0.4090996,-0.1477039,0.1337689,0.9799435,上半身2,左肩,,,0.9899999,0.01000011,0,0,False,0,0,0,0,0,0,0,0,0
0.4937,16.22435,0.4351997,0.171596,0.09981398,0.9800978,上半身2,左肩,,,0.88,0.12,0,0,False,0,0,0,0,0,0,0,0,0
0.2431002,16.19655,0.4486008,-0.06192596,0.05464896,0.9965833,上半身2,左肩,,,0.9899999,0.01000011,0,0,False,0,0,0,0,0,0,0,0,0
0.1184006,16.17235,0.4195995,-0.2730999,0.003321999,0.9619798,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.9254999,15.33875,0.06599998,0.7518483,-0.3035241,0.5853183,上半身2,左肩,,,0.93,0.06999999,0,0,False,0,0,0,0,0,0,0,0,0
0.9450998,15.60565,0.1623001,0.6523892,-0.2930851,0.6989202,上半身2,左肩,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
0.8123999,15.49225,0.2612,0.5937302,-0.2244311,0.7727323,上半身2,左肩,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
0.5801001,15.91975,0.4398003,0.2624529,-0.05160399,0.9635638,上半身2,左肩,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
0.2462006,15.89085,0.4507999,-0.1171979,-0.05016797,0.9918405,上半身2,左肩,,,0.9899999,0.01000011,0,0,False,0,0,0,0,0,0,0,0,0
0.8015003,16.66965,-0.2210999,-0.04605298,0.9084837,-0.4153749,左肩,上半身2,,,0.8,0.2,0,0,False,0,0,0,0,0,0,0,0,0
0.6921997,16.60765,-0.3015995,-0.027182,0.890751,-0.453678,左肩,上半身2,,,0.6,0.4,0,0,False,0,0,0,0,0,0,0,0,0
0.8010998,16.66575,0.1445007,0.07410996,0.8856295,0.4584408,左肩,上半身2,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
0.8073997,16.72065,-0.08460045,0.06208501,0.9980662,-0.003032001,左肩,上半身2,,,0.8,0.2,0,0,False,0,0,0,0,0,0,0,0,0
0.9416683,15.84304,-0.8546219,0.8869779,0.458774,-0.052882,上半身2,左肩,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
0.8789972,15.93589,-0.898344,0.7033772,0.5768901,-0.4152811,上半身2,左肩,,,0.83,0.17,0,0,False,0,0,0,0,0,0,0,0,0
0.9246998,15.94045,-0.7421989,0.8815578,0.124701,-0.4553079,上半身2,左肩,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
0.8057003,16.60615,-0.3506012,-0.05000301,0.8621661,-0.5041521,左肩,上半身2,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
1.0244,15.40395,-0.1594009,0.9855163,-0.168254,0.02117001,上半身2,左肩,,,0.92,0.07999998,0,0,False,0,0,0,0,0,0,0,0,0
1.0126,15.25965,-0.3875008,0.9963181,-0.08546401,-0.006787001,上半身2,左肩,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
1.014999,15.41105,-0.3535004,0.9866142,0.08016802,-0.142005,上半身2,左肩,,,0.92,0.07999998,0,0,False,0,0,0,0,0,0,0,0,0
0.9921999,15.25995,-0.1145,0.9240655,-0.2688219,0.2717308,上半身2,左肩,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
1.019,15.47165,0.01910019,0.8393778,-0.3358729,0.4273569,上半身2,左肩,,,0.87,0.13,0,0,False,0,0,0,0,0,0,0,0,0
1.043562,15.52473,-0.6641464,0.9372141,0.204686,0.282371,上半身2,左肩,,,0.92,0.07999998,0,0,False,0,0,0,0,0,0,0,0,0
1.002799,15.67874,-0.7715836,0.9166012,0.3261241,0.2312691,上半身2,左肩,,,0.92,0.07999998,0,0,False,0,0,0,0,0,0,0,0,0
0.9146004,15.70175,-0.5662994,0.9901691,0.134254,0.039255,上半身2,左肩,,,0.8,0.2,0,0,False,0,0,0,0,0,0,0,0,0
1,15.27075,-0.5799999,0.9992796,-0.03671398,-0.009605996,上半身2,左肩,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
1.033556,15.33786,-0.6508675,0.9504968,-0.1475,0.2734949,上半身2,左肩,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
0.9898996,15.44915,-0.5409012,0.9946667,0.09198397,0.04665799,上半身2,左肩,,,0.92,0.07999998,0,0,False,0,0,0,0,0,0,0,0,0
0.7656002,15.39235,0.2598,0.5253299,-0.2504809,0.8131959,上半身2,左肩,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
0.7012997,15.67125,0.3446007,0.426537,-0.148777,0.8921499,上半身2,左肩,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
0.5033998,15.38805,0.3628006,0.1884799,-0.2608089,0.9468125,上半身2,左肩,,,0.9899999,0.01000011,0,0,False,0,0,0,0,0,0,0,0,0
0.4855995,15.16165,0.2910004,0.192992,-0.2902981,0.9372733,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.7320004,15.16295,0.200901,0.524816,-0.292328,0.7994451,上半身2,左肩,,,0.9899999,0.01000011,0,0,False,0,0,0,0,0,0,0,0,0
0.8599997,14.35075,-0.5100002,0.9771348,-0.207383,0.04689999,上半身2,上半身,,,0.6,0.4,0,0,False,0,0,0,0,0,0,0,0,0
0.8999996,14.59075,-0.6800003,0.9791157,-0.1760979,-0.101596,上半身2,上半身,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
0.9031,14.57145,-0.4792004,0.9838346,-0.1697879,0.05693298,上半身2,上半身,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
0.79,14.21075,-0.2799988,0.9297197,-0.1401699,0.3405489,上半身,上半身2,下半身,センター,0.5052631,0.4210527,0.07368427,0,False,0,0,0,0,0,0,0,0,0
0.2486,15.66305,0.4258003,-0.131158,-0.1583671,0.9786304,上半身2,左肩,,,0.9899999,0.01000011,0,0,False,0,0,0,0,0,0,0,0,0
0.2542,15.38495,0.3703003,-0.102483,-0.2362971,0.9662613,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.5312996,15.66045,0.4229012,0.2141969,-0.1609339,0.9634416,上半身2,左肩,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
0,16.42455,-0.6702003,0,0.5463632,-0.8375483,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.8000002,13.99075,-0.75,0.9402321,0.153994,-0.303726,上半身,上半身2,下半身,センター,0.55,0.25,0.2,0,False,0,0,0,0,0,0,0,0,0
0.8682003,13.75526,-0.7649994,0.8873351,0.3071181,-0.3439693,上半身,下半身,,,0.7,0.3,0,0,False,0,0,0,0,0,0,0,0,0
0.8299999,13.99075,-0.5400009,0.9914911,0.129762,0.010345,上半身,上半身2,下半身,センター,0.55,0.25,0.2,0,False,0,0,0,0,0,0,0,0,0
0.9022503,13.75516,-0.5571976,0.9485729,0.3161834,0.01541535,上半身,下半身,,,0.7,0.3,0,0,False,0,0,0,0,0,0,0,0,0
0.79,13.99075,-0.2999992,0.9383113,0.06677902,0.3392821,上半身,上半身2,下半身,センター,0.55,0.25,0.2,0,False,0,0,0,0,0,0,0,0,0
0.8488998,13.75381,-0.2999992,0.8887681,0.2649917,0.3739929,上半身,下半身,,,0.7,0.3,0,0,False,0,0,0,0,0,0,0,0,0
0.7325001,13.74986,-0.1071987,0.7650135,0.1861548,0.616523,上半身,下半身,,,0.7,0.3,0,0,False,0,0,0,0,0,0,0,0,0
0.6794996,13.99815,-0.1187,0.7777091,0.025422,0.6281101,上半身,上半身2,下半身,センター,0.55,0.25,0.2,0,False,0,0,0,0,0,0,0,0,0
0.8073997,16.72065,-0.08460045,0.06208501,0.9980662,-0.003032001,左肩,上半身2,,,0.8,0.2,0,0,False,0,0,0,0,0,0,0,0,0
0.8071995,16.50465,-0.4883995,0.06967901,0.7296001,-0.6803151,左肩,上半身2,,,0.6,0.4,0,0,False,0,0,0,0,0,0,0,0,0
0,16.44915,0.3809013,0,0.05077601,0.9987101,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,16.14605,0.3781013,0,-0.03341798,0.9994413,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.1184998,15.87605,0.4132996,-0.3321171,-0.07403303,0.9403284,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,15.86795,0.3582993,0,-0.125561,0.9920858,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.1202002,15.65355,0.3864002,-0.366684,-0.154845,0.9173689,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.0637,15.57425,-0.0005989075,0.9644169,-0.24655,0.09546199,上半身2,左肩,,,0.73,0.27,0,0,False,0,0,0,0,0,0,0,0,0
0.9377003,15.79465,-0.6785011,0.999446,-0.032923,-0.004878,上半身2,左肩,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
0.9400005,14.82076,-0.6499996,0.9895271,-0.130716,-0.06123301,上半身2,上半身,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
0.9342003,14.80425,-0.4449997,0.9880536,-0.1420379,0.05979398,上半身2,上半身,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
0.96,15.01075,-0.6300011,0.9887894,-0.138312,-0.05626102,上半身2,左肩,,,0.9899999,0.01000011,0,0,False,0,0,0,0,0,0,0,0,0
0.9541998,14.99135,-0.4186001,0.9812201,-0.190728,0.028807,上半身2,左肩,,,0.9899999,0.01000011,0,0,False,0,0,0,0,0,0,0,0,0
0.9368,15.01445,-0.1595001,0.9391386,-0.2209539,0.2630549,上半身2,左肩,,,0.9899999,0.01000011,0,0,False,0,0,0,0,0,0,0,0,0
0.9899998,15.16075,-0.6000004,0.9862854,-0.1606041,-0.03804402,上半身2,左肩,,,0.9700001,0.02999991,0,0,False,0,0,0,0,0,0,0,0,0
1.002,15.16765,-0.3952999,0.9833821,-0.179855,0.024735,上半身2,左肩,,,0.9700001,0.02999991,0,0,False,0,0,0,0,0,0,0,0,0
0.7985001,15.96245,0.3451996,0.2874919,-0.103348,0.9521908,上半身2,左肩,,,0.76,0.24,0,0,False,0,0,0,0,0,0,0,0,0
0.9103003,16.00285,0.3274994,0.1839419,-0.1549779,0.9706426,左肩,上半身2,,,0.5,0.5,0,0,False,0,0,0,0,0,0,0,0,0
0.8329,16.29775,0.3509998,0.1808859,0.1277819,0.9751676,左肩,上半身2,,,0.5322763,0.4677237,0,0,False,0,0,0,0,0,0,0,0,0
0.7084999,16.26515,0.382,0.2358959,0.1323719,0.9627205,上半身2,左肩,,,0.6,0.4,0,0,False,0,0,0,0,0,0,0,0,0
0.8018999,16.55205,0.2765007,0.105352,0.5501761,0.8283762,左肩,上半身2,,,0.6299161,0.3700839,0,0,False,0,0,0,0,0,0,0,0,0
0.8738995,15.75515,0.2668991,0.4689119,-0.242675,0.8492528,上半身2,左肩,,,0.83,0.17,0,0,False,0,0,0,0,0,0,0,0,0
0.9720001,15.81045,0.2527008,0.3340571,-0.3863741,0.8597213,上半身2,左肩,,,0.6,0.4,0,0,False,0,0,0,0,0,0,0,0,0
1.039,15.67885,0.1266003,0.6682283,-0.4257402,0.6100953,上半身2,左肩,,,0.65,0.35,0,0,False,0,0,0,0,0,0,0,0,0
0.9415998,15.61335,-0.4659996,0.9734205,0.1876511,-0.1313001,上半身2,左肩,,,0.82,0.18,0,0,False,0,0,0,0,0,0,0,0,0
0.9700003,15.16765,-0.1281013,0.9284837,-0.2438949,0.2800589,上半身2,左肩,,,0.97,0.02999997,0,0,False,0,0,0,0,0,0,0,0,0
0.8501997,15.08165,0.04349899,0.772239,-0.280039,0.570285,上半身2,左肩,,,0.9899999,0.01000011,0,0,False,0,0,0,0,0,0,0,0,0
0.8898001,15.23575,0.06809998,0.7822828,-0.2755079,0.5586848,上半身2,左肩,,,0.96,0.04000002,0,0,False,0,0,0,0,0,0,0,0,0
